xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
1974,-539,1759,-781,-393,3920,54,-121,-111
1974,-539,1759,-787,-451,4044,46,-125,-114
1974,-539,1759,-864,-434,4019,42,-121,-74
1974,-539,1759,-625,-497,3960,54,-116,-81
1974,-539,1759,-441,-441,3828,33,-114,-96
1995,-504,1764,-366,-411,4244,60,-121,-98
1995,-504,1764,-797,-391,3962,60,-112,-111
1995,-504,1764,-930,-446,4112,51,-118,-80
1995,-504,1764,-986,-398,4028,49,-109,-81
1995,-504,1764,-954,-455,4024,57,-108,-97
1995,-504,1764,-739,-395,4123,48,-112,-103
1958,-519,1733,-753,-441,4046,43,-115,-80
1958,-519,1733,-804,-428,4038,43,-125,-99
1958,-519,1733,-704,-398,4000,21,-114,-97
1958,-519,1733,-835,-442,4078,33,-119,-95
1958,-519,1733,-828,-386,3967,45,-115,-92
1958,-519,1733,-813,-441,3942,45,-112,-96
1958,-519,1733,-556,-502,4104,48,-112,-108
1961,-515,1724,-943,-429,4085,62,-122,-110
1961,-515,1724,-854,-499,4095,47,-123,-116
1961,-515,1724,-709,-455,3821,56,-109,-116
1961,-515,1724,-790,-450,4077,49,-118,-111
1961,-515,1724,-757,-373,4031,36,-118,-81
1961,-515,1724,-833,-443,4096,47,-119,-84
1952,-516,1710,-901,-425,4084,39,-108,-106
1952,-516,1710,-864,-442,4244,69,-109,-115
1952,-516,1710,-792,-494,4204,69,-107,-121
1952,-516,1710,-809,-503,4234,41,-101,-114
1952,-516,1710,-767,-497,4211,48,-103,-111
1952,-516,1710,-852,-454,4148,57,-98,-94
1981,-549,1702,-721,-447,4060,53,-102,-87
1981,-549,1702,-735,-497,3984,51,-108,-81
1981,-549,1702,-793,-445,3980,47,-117,-87
1981,-549,1702,-772,-448,4049,40,-123,-92
1981,-549,1702,-762,-437,3973,59,-120,-101
1981,-549,1702,-788,-362,3996,44,-116,-113
1981,-549,1702,-761,-401,4009,45,-125,-119
1954,-506,1755,-871,-387,4074,48,-111,-88
1954,-506,1755,-801,-421,3937,38,-116,-85
1954,-506,1755,-774,-408,4033,46,-118,-92
1954,-506,1755,-781,-413,3987,52,-113,-95
1954,-506,1755,-561,-387,4219,61,-109,-95
1954,-506,1755,-793,-337,3936,35,-121,-108
1992,-500,1800,-727,-515,4017,55,-119,-88
1992,-500,1800,-826,-462,4074,56,-119,-92
1992,-500,1800,-840,-430,4009,39,-125,-96
1992,-500,1800,-820,-506,4056,52,-110,-84
1992,-500,1800,-822,-384,4007,55,-114,-119
1992,-500,1800,-786,-386,4078,34,-116,-103
1972,-513,1742,-848,-414,3896,59,-104,-104
1972,-513,1742,-617,-369,3710,29,-133,-115
1972,-513,1742,-944,-400,4309,69,-95,-112
1972,-513,1742,-231,-401,4171,36,-106,-88
1972,-513,1742,-654,-446,4311,50,-114,-96
1972,-513,1742,-359,-445,4021,44,-130,-106
1970,-522,1741,-643,-481,4124,44,-127,-110
1970,-522,1741,-960,-454,3888,49,-110,-87
1970,-522,1741,-968,-428,4243,26,-122,-97
1970,-522,1741,-799,-391,3948,43,-128,-106
1970,-522,1741,-751,-453,4045,32,-121,-99
1970,-522,1741,-811,-391,4117,54,-111,-98
1970,-522,1741,-644,-438,4070,51,-113,-93
1950,-520,1701,-787,-397,3988,26,-125,-98
1950,-520,1701,-752,-395,3958,44,-122,-112
1950,-520,1701,-831,-437,4108,25,-106,-109
1950,-520,1701,-619,-481,4069,34,-117,-89
1950,-520,1701,-706,-414,3823,61,-120,-99
1950,-520,1701,-845,-413,4035,44,-114,-110
1972,-534,1702,-854,-434,3868,49,-116,-113
1972,-534,1702,-826,-464,4111,44,-113,-111
1972,-534,1702,-744,-432,4091,29,-115,-85
1972,-534,1702,-784,-426,3924,40,-104,-91
1972,-534,1702,-918,-392,4141,47,-120,-104
1972,-534,1702,-771,-432,4031,40,-126,-100
1946,-549,1740,-720,-405,3858,45,-115,-109
1946,-549,1740,-794,-394,4055,47,-119,-113
1946,-549,1740,-756,-404,4025,31,-109,-79
1946,-549,1740,-840,-448,4084,54,-106,-88
1946,-549,1740,-816,-428,3940,52,-113,-86
1946,-549,1740,-808,-440,4154,41,-111,-100
1966,-515,1704,-749,-371,3889,42,-121,-102
1966,-515,1704,-752,-384,4100,62,-122,-101
1966,-515,1704,-755,-348,3842,51,-114,-113
1966,-515,1704,-799,-414,3990,50,-118,-123
1966,-515,1704,-798,-414,3894,48,-116,-121
1966,-515,1704,-772,-428,3912,30,-111,-89
1966,-515,1704,-797,-361,4076,60,-113,-89
1955,-528,1709,-784,-386,3955,50,-123,-108
1955,-528,1709,-815,-392,4034,40,-120,-108
1955,-528,1709,-826,-438,4066,50,-115,-112
1955,-528,1709,-774,-462,4084,49,-119,-115
1955,-528,1709,-770,-466,3980,58,-115,-80
1955,-528,1709,-771,-395,4011,24,-114,-82
1966,-514,1724,-764,-382,3903,35,-116,-87
1966,-514,1724,-861,-401,4031,42,-115,-99
1966,-514,1724,-882,-354,3996,64,-119,-111
1966,-514,1724,-915,-432,4087,34,-119,-114
1966,-514,1724,-1051,-487,4040,52,-116,-114
1966,-514,1724,-1070,-474,4036,39,-111,-93
1956,-518,1703,-717,-471,4028,54,-119,-87
1956,-518,1703,-733,-439,3967,45,-109,-78
1956,-518,1703,-748,-438,4040,42,-119,-90
1956,-518,1703,-683,-428,3973,59,-122,-104
1956,-518,1703,-915,-477,4050,49,-116,-98
1956,-518,1703,-849,-443,4160,41,-130,-99
1933,-528,1741,-804,-376,3944,32,-110,-88
1933,-528,1741,-875,-395,4054,43,-107,-93
1933,-528,1741,-817,-409,3903,57,-116,-104
1933,-528,1741,-883,-467,4106,23,-112,-111
1933,-528,1741,-826,-430,3910,31,-126,-76
1933,-528,1741,-761,-669,4044,44,-127,-90
1933,-528,1741,-612,-602,3571,71,-114,-104
1953,-460,1707,-859,-493,4272,45,-120,-111
1953,-460,1707,-855,-323,4018,25,-124,-102
1953,-460,1707,-850,-418,4011,42,-127,-85
1953,-460,1707,-803,-319,4067,47,-104,-96
1953,-460,1707,-1022,-468,4026,62,-106,-116
1953,-460,1707,-813,-513,3958,57,-117,-123
1955,-465,1746,-892,-398,4021,36,-113,-89
1955,-465,1746,-766,-416,4051,26,-129,-85
1955,-465,1746,-834,-458,4032,62,-112,-96
1955,-465,1746,-790,-455,4009,37,-116,-99
1955,-465,1746,-804,-426,3924,46,-113,-98
1955,-465,1746,-862,-436,4041,40,-115,-99
1969,-487,1744,-777,-415,3890,56,-118,-101
1969,-487,1744,-839,-413,4094,36,-120,-113
1969,-487,1744,-839,-379,4228,39,-106,-94
1969,-487,1744,-943,-369,4142,36,-112,-95
1969,-487,1744,-816,-452,4004,59,-110,-108
1969,-487,1744,-723,-481,4110,33,-112,-96
1976,-513,1743,-854,-452,4015,48,-103,-103
1976,-513,1743,-744,-438,4050,62,-106,-101
1976,-513,1743,-1322,-3071,3897,40,-106,-74
1976,-513,1743,-1622,-168,5553,36,-181,-17
1976,-513,1743,-37,-191,3264,168,-132,-38
1976,-513,1743,-1429,71,5667,-41,-156,-169
1976,-513,1743,-1765,-749,4003,57,-139,-132
1969,-488,1754,-504,-810,4055,87,-47,-137
1969,-488,1754,-1111,-441,4351,236,-180,-58
1969,-488,1754,-551,183,4227,363,-204,-107
1969,-488,1754,-711,-1093,3758,510,-209,-104
1969,-488,1754,-1020,-852,4045,628,-263,-67
1969,-488,1754,-1012,-512,3943,698,-309,-54
1982,-610,1661,-950,-378,3822,1013,-301,-27
1982,-610,1661,-1287,-285,4123,767,-300,-22
1982,-610,1661,-978,127,3821,709,-298,-50
1982,-610,1661,-788,164,4112,648,-312,-34
1982,-610,1661,-751,213,3934,621,-263,-27
1982,-610,1661,-618,158,4035,510,-246,-17
1914,-844,1533,-579,159,4267,443,-238,-34
1914,-844,1533,-609,269,4133,398,-220,-43
1914,-844,1533,-558,336,4161,359,-195,-42
1914,-844,1533,-601,366,4096,285,-185,-74
1914,-844,1533,-643,535,4271,163,-155,-106
1914,-844,1533,-633,567,4117,57,-115,-110
1914,-917,1526,-541,587,4310,-95,-92,-119
1879,-917,1526,-610,610,4068,-242,-36,-145
1879,-917,1526,-550,628,4114,-420,1,-165
1879,-917,1526,-638,524,4206,-594,53,-207
1879,-917,1526,-597,449,4213,-762,78,-233
1879,-917,1526,-610,204,4160,-865,118,-257
1879,-917,1526,-530,148,4209,-953,161,-266
1893,-688,1619,-680,-48,4210,-1046,168,-287
1893,-688,1619,-675,-19,4236,-1104,217,-300
1893,-688,1619,3348,-62,5013,-1209,-71,-547
1893,-688,1619,3835,-695,12369,-220,-438,-35
1893,-688,1619,-3944,-1004,2852,17,186,-111
1893,-688,1619,-1870,-2514,2007,-99,-294,51
1984,-465,1728,793,-1831,3961,-191,100,103
1984,-465,1728,-2240,-824,3333,-373,-26,-133
1984,-465,1728,-1086,-1326,5756,-301,-61,-145
1984,-465,1728,-1438,-1058,3701,-858,-288,-183
1984,-465,1728,-1065,-1313,4801,-1035,-285,-160
1984,-465,1728,-801,-1121,2960,-1279,-329,-104
1902,-306,1774,-881,-2056,4393,-1437,-244,20
1902,-306,1774,-587,-1713,3819,-1648,-333,12
1902,-306,1774,-532,-1282,2917,-1783,-420,30
1902,-306,1774,23,-1511,2345,-1884,-471,38
1902,-306,1774,-195,-1537,2061,-1961,-624,29
1902,-306,1774,233,-966,967,-1970,-753,9
1902,-306,1774,144,-71,549,-1934,-972,-29
1793,216,2055,-796,-3984,3196,-1782,-1098,79
1793,216,2055,-1291,-2673,6883,-1431,-764,167
1793,216,2055,-1934,-168,9565,-949,-533,155
1793,216,2055,-900,-838,3266,-768,-436,-140
1793,216,2055,-544,-1050,3712,-514,-374,-223
1793,216,2055,-546,-3136,5283,-187,-298,-266
1687,476,2273,-294,-1994,2494,12,-203,-163
1687,476,2273,-297,-2351,3298,176,-129,64
1687,476,2273,-474,-2488,3591,260,-139,80
1687,476,2273,-192,-2214,3804,331,-104,44
1687,476,2273,-430,-2057,3830,389,-78,-5
1687,476,2273,-320,-2137,3726,442,-64,-12
1734,412,2146,-396,-2072,3556,549,-38,250
1734,412,2146,-384,-2042,3682,693,-17,35
1734,412,2146,-513,-1899,3984,893,30,62
1734,412,2146,-485,-1945,3863,1079,79,72
1734,412,2146,-636,-2106,3828,1258,135,94
1734,412,2146,-187,1683,5942,1341,225,106
1789,151,2025,-257,-983,4523,1396,12,78
1789,151,2025,-596,-1346,3527,1297,284,47
1789,151,2025,-259,-1533,3991,1168,198,29
1789,151,2025,-751,-1440,3444,1043,153,8
1789,151,2025,-547,-1383,3898,879,116,-8
1789,151,2025,-589,-1113,3661,777,79,-13
1789,151,2025,-868,-958,3469,629,40,-28
1917,-194,1890,-802,-1124,4069,573,27,-48
1917,-194,1890,-558,-1052,3831,545,13,-56
1917,-194,1890,-783,-935,4144,548,15,-73
1917,-194,1890,-759,-879,4200,638,42,-80
1917,-194,1890,-797,-685,4212,740,85,-77
1917,-194,1890,-591,-522,4075,908,125,-65
1968,-369,1834,-780,-406,3938,1093,158,-76
1968,-369,1834,-829,-575,3819,1250,180,-56
1968,-369,1834,-617,-357,3740,1387,205,-38
1968,-369,1834,-676,-452,3685,1486,203,-12
1968,-369,1834,3793,-3945,1242,886,-870,84
1968,-369,1834,-1387,-8809,19502,211,-230,-377
2059,-666,1749,-7155,-2984,2247,987,445,-180
2059,-666,1749,-2128,-3103,5745,244,-213,30
2059,-666,1749,-1972,1235,3333,381,87,-106
2059,-666,1749,301,-909,4466,380,-10,-140
2059,-666,1749,-432,-252,4285,415,-123,-186
2059,-666,1749,-940,-274,4632,479,-149,-144
2059,-697,1696,-739,-403,4580,581,-102,-82
2065,-697,1696,-822,-144,4677,702,-139,-15
2065,-697,1696,-659,-282,4667,819,-102,30
2065,-697,1696,-881,-312,4864,862,-84,48
2065,-697,1696,-933,-37,4856,939,-27,64
2065,-697,1696,-979,13,5022,933,24,72
2065,-697,1696,-1108,100,5124,906,95,81
2080,-982,1621,-1036,204,5060,859,181,53
2080,-982,1621,-878,337,4836,792,254,18
2080,-982,1621,-795,394,4577,732,300,-15
2080,-982,1621,-889,397,4678,678,353,-13
2080,-982,1621,-1165,619,4583,652,401,-33
2080,-982,1621,-1468,658,4538,598,477,-33
2224,-1229,1730,-1390,688,4579,535,512,-66
2224,-1229,1730,-1415,475,4671,428,590,-65
2224,-1229,1730,-1400,498,4786,317,700,-101
2224,-1229,1730,-1214,306,3995,78,746,-164
2224,-1229,1730,-1465,989,5072,-51,716,-168
2224,-1229,1730,-1445,633,4475,-155,823,-200
2461,-1324,1961,-1664,912,4091,-369,926,-223
2461,-1324,1961,-1605,727,4117,-549,943,-276
2461,-1324,1961,-1638,688,4027,-712,968,-318
2461,-1324,1961,-1566,626,4124,-787,976,-377
2461,-1324,1961,-1552,606,4096,-814,975,-410
2461,-1324,1961,-1843,725,3968,-818,976,-434
2461,-1324,1961,-1552,706,4098,-853,988,-447
2686,-1095,2361,-1950,665,3939,-829,975,-467
2686,-1095,2361,-2085,633,3626,-816,976,-477
2686,-1095,2361,-2059,471,3457,-774,985,-486
2686,-1095,2361,-2168,252,3113,-746,969,-473
2686,-1095,2361,-2084,68,2983,-695,969,-478
2686,-1095,2361,-2146,-142,2456,-598,970,-465
2856,-851,2784,-2202,48,2218,-575,893,-445
2856,-851,2784,-2336,54,1530,-531,793,-328
2856,-851,2784,-2210,-262,603,-500,661,-391
2856,-851,2784,-1827,-407,10,-406,444,-415
2856,-851,2784,-2098,-410,-474,-310,230,-402
2856,-851,2784,-1853,-701,-214,-241,-25,-370
2884,-666,3040,-945,-2117,158,-128,-191,-292
2884,-666,3040,-1711,-1177,-611,-127,-423,-357
2884,-666,3040,-1077,-831,-260,-115,-699,-181
2884,-666,3040,-1668,-767,-253,-37,-866,-199
2884,-666,3040,-1656,-1388,-49,-4,-1110,-75
2884,-666,3040,-1894,-1288,1588,-71,-1192,-25
2786,-607,2882,-219,-1551,1225,-80,-1496,-115
2786,-607,2882,-1494,-208,2202,-184,-1293,-182
2786,-607,2882,-1668,-886,2604,-201,-1265,-337
2786,-607,2882,-1318,-173,3643,-241,-1405,-284
2786,-607,2882,-1970,-734,3687,-212,-1364,-296
2786,-607,2882,-1402,-1004,3388,-129,-1281,-338
2786,-607,2882,-1538,-676,4504,-86,-1273,-299
2559,-487,2510,-1828,-1086,4312,-74,-1210,-259
2559,-487,2510,-1663,-1029,4815,-90,-1169,-239
2559,-487,2510,-1464,-898,4711,-122,-1109,-239
2559,-487,2510,-1484,-957,4712,-144,-1061,-253
2559,-487,2510,-1650,-968,4968,-113,-1000,-273
2559,-487,2510,-1470,-941,4873,-111,-927,-287
2330,-401,2292,-1478,-1008,4965,-84,-840,-291
2330,-401,2292,-1578,-792,4669,-83,-789,-258
2330,-401,2292,-1461,-805,4678,-44,-724,-262
2330,-401,2292,-1355,-951,4664,-7,-672,-271
2330,-401,2292,-1238,-1050,4551,4,-642,-262
2330,-401,2292,-1028,-1150,4141,35,-615,-273
2165,-293,2101,-811,-1091,3882,69,-593,-295
2165,-293,2101,-1068,-1020,4027,53,-649,-254
2165,-293,2101,-1021,-787,3973,83,-640,-187
2165,-293,2101,-971,-1005,3586,80,-681,-169
2165,-293,2101,-771,-846,3776,69,-769,-163
2165,-293,2101,-522,-836,3499,94,-792,-179
1942,-216,1946,-570,-958,3350,92,-845,-204
1942,-216,1946,-510,-938,3681,69,-898,-209
1942,-216,1946,-511,-1025,3833,90,-946,-202
1942,-216,1946,-393,-805,3872,113,-978,-213
1942,-216,1946,-341,-761,3917,146,-1003,-224
1942,-216,1946,-283,-805,4094,186,-997,-239
1942,-216,1946,-231,-971,4374,212,-969,-248
1683,-178,1733,-478,-1059,4689,204,-920,-261
1683,-178,1733,-238,-932,4814,189,-847,-2
1683,-178,1733,-330,-904,4670,211,-777,-241
1683,-178,1733,-310,-872,4633,205,-701,-238
1683,-178,1733,-31,-879,4548,222,-640,-249
1683,-178,1733,-199,-963,4659,206,-575,-253
1413,-175,1581,-180,-1074,4628,170,-512,-220
1413,-175,1581,-159,-1203,4669,125,-446,-202
1413,-175,1581,-243,-1158,4533,108,-402,-194
1413,-175,1581,-172,-1190,4538,103,-338,-176
1413,-175,1581,-225,-1229,4552,113,-274,-149
1413,-175,1581,-117,-1343,4623,82,-233,-124
1302,-166,1506,-117,-1461,4384,73,-172,-89
1302,-166,1506,-52,-1388,4492,69,-118,-54
1302,-166,1506,-27,-1445,4437,56,-82,-14
1302,-166,1506,-110,-1246,4815,83,-14,23
1302,-166,1506,-115,-1273,4700,96,51,51
1302,-166,1506,-174,-1391,5004,82,121,61
1325,-189,1517,-378,-1358,5059,77,210,129
1325,-189,1517,-345,-1333,5263,125,314,141
1325,-189,1517,-439,-1483,5504,179,478,204
1325,-189,1517,-407,-1105,5480,242,589,232
1325,-189,1517,-671,-1221,5628,283,695,276
1325,-189,1517,-315,-945,5285,303,817,320
1325,-189,1517,-141,-1085,5114,294,885,325
1631,-373,1624,-167,-757,4757,279,940,284
1631,-373,1624,-517,-645,4454,202,958,261
1631,-373,1624,-324,-502,4175,140,960,225
1631,-373,1624,-400,-408,3932,65,932,185
1631,-373,1624,-501,-403,3823,-4,891,207
1631,-373,1624,-406,-370,3725,-48,853,152
2028,-532,1859,-634,-340,3758,-55,806,106
2028,-532,1859,-897,-232,3768,10,767,71
2028,-532,1859,-985,-192,3657,102,753,67
2028,-532,1859,-977,-119,3546,186,734,61
2028,-532,1859,-1078,-158,3504,251,710,49
2028,-532,1859,-1078,-246,3535,271,705,69
2267,-621,2062,-1107,-149,3430,252,689,29
2267,-621,2062,-1127,-87,3247,252,640,-21
2267,-621,2062,-1210,-81,2971,243,579,-76
2267,-621,2062,-1180,-100,2694,227,500,-132
2267,-621,2062,-1110,-178,2579,200,407,-183
2267,-621,2062,-1150,-130,2061,199,298,-223
2267,-621,2062,-1241,-123,2200,207,162,-253
2425,-677,2219,-1096,-250,2070,194,34,-301
2425,-677,2219,-1348,-350,1978,189,-98,-343
2425,-677,2219,-1094,-496,2078,127,-236,-357
2425,-677,2219,-1223,-469,2097,91,-357,-366
2425,-677,2219,-1178,-428,2202,26,-482,-369
2425,-677,2219,-1130,-426,2347,-46,-605,-395
2418,-629,2216,-1231,-489,2428,-146,-704,-437
2418,-629,2216,-1247,-575,2644,-294,-786,-484
2418,-629,2216,-1055,-591,2643,-449,-839,-530
2418,-629,2216,-867,-699,3261,-554,-900,-581
2418,-629,2216,-817,-764,3572,-641,-925,-625
2418,-629,2216,-916,-796,3794,-669,-937,-668
2189,-409,2064,-647,-947,4032,-686,-923,-665
2189,-409,2064,-655,-1099,4219,-650,-907,-675
2189,-409,2064,-802,-1156,4319,-518,-880,-631
2189,-409,2064,-816,-1126,4359,-351,-863,-602
2189,-409,2064,-672,-1292,4535,-178,-807,-536
2189,-409,2064,-701,-1463,4453,216,-796,-481
1898,-147,1908,-982,-1547,4513,94,-757,-425
1898,-147,1908,-836,-1612,4619,198,-713,-362
1898,-147,1908,-581,-1597,4584,286,-674,-278
1898,-147,1908,-697,-1631,4716,341,-614,-226
1898,-147,1908,-506,-1563,4541,406,-572,-162
1898,-147,1908,-494,-1566,4579,497,-510,-118
1698,-137,1755,-693,-1553,4515,499,-476,-61
1698,-137,1755,-350,-1584,4649,438,-416,-39
1698,-137,1755,-579,-1469,4682,359,-369,-20
1698,-137,1755,-633,-1431,4714,282,-319,-6
1698,-137,1755,-707,-1401,4962,217,-243,22
1698,-137,1755,-677,-1381,4911,158,-162,48
1698,-137,1755,-808,-1388,5359,125,-59,72
1666,-197,1661,-811,-1352,5547,91,74,100
1666,-197,1661,-880,-1380,5907,78,217,144
1666,-197,1661,-904,-1318,6100,78,385,204
1666,-197,1661,-989,-1265,6065,96,570,241
1666,-197,1661,-894,-1132,5836,113,730,260
1666,-197,1661,-828,-1033,5743,144,886,274
1862,-332,1797,-783,-991,5415,179,1018,285
1862,-332,1797,-613,-1025,5189,209,1136,315
1862,-332,1797,-613,-929,4730,253,1210,317
1862,-332,1797,-751,-718,4145,273,1235,316
1862,-332,1797,-534,-576,3666,291,1222,291
1862,-332,1797,-588,-612,3222,252,1164,302
2260,-520,2133,-604,-494,2800,212,1091,283
2260,-520,2133,-690,-434,2353,188,979,258
2260,-520,2133,-849,-325,2044,144,833,220
2260,-520,2133,-912,-358,1924,79,675,173
2260,-520,2133,-1057,-365,1721,25,509,141
2260,-520,2133,-1209,-293,1593,-13,332,78
2260,-520,2133,-1069,-323,1561,-31,151,40
2519,-623,2389,-1149,-367,1509,-63,-38,36
2519,-623,2389,-1376,-316,1444,-45,-203,-7
2519,-623,2389,-1334,-272,1550,-71,-400,-49
2519,-623,2389,-1114,-296,1671,-85,-568,-80
2519,-623,2389,-1017,-266,1742,-96,-727,-111
2519,-623,2389,-1158,-316,1902,-107,-875,-141
2469,-610,2314,-1105,-369,2249,-129,-1006,-173
2469,-610,2314,-1080,-404,2602,-154,-1112,-187
2469,-610,2314,-1066,-436,3014,-121,-1188,-205
2469,-610,2314,-993,-535,3491,-112,-1243,-237
2469,-610,2314,-912,-582,3808,-118,-1265,-256
2469,-610,2314,-970,-522,4275,-85,-1248,-277
2191,-535,2022,-940,-585,4726,-62,-1206,-275
2191,-535,2022,-1062,-668,5089,-53,-1121,-280
2191,-535,2022,-1276,-808,5469,-48,-1020,-291
2191,-535,2022,-1099,-769,5580,-21,-897,-289
2191,-535,2022,-1121,-673,5545,2,-1021,-279
2191,-535,2022,-1063,-645,5437,126,-656,-268
1906,-456,1817,-792,-716,5487,218,-544,-269
1906,-456,1817,-832,-838,5497,273,-428,-220
1906,-456,1817,-812,-912,5351,290,-311,-186
1906,-456,1817,-1017,-959,5213,344,-213,-169
1906,-456,1817,-843,-1049,5183,399,-118,-134
1906,-456,1817,-821,-1027,5112,468,-10,-101
1906,-456,1817,-837,-981,5026,540,84,-67
1874,-491,1680,-828,-1086,4853,609,172,-23
1874,-491,1680,-883,-1103,4833,719,270,69
1874,-491,1680,-786,-1164,4768,808,345,136
1874,-491,1680,-786,-1152,4573,817,421,205
1874,-491,1680,-873,-1165,4275,860,465,262
1874,-491,1680,-863,-1049,4062,817,507,332
2054,-765,1739,-884,-1056,3869,800,522,373
2054,-765,1739,-860,-1122,3701,743,527,467
2054,-765,1739,-836,-1280,3332,724,519,533
2054,-765,1739,-808,-1382,3408,684,485,616
2054,-765,1739,-824,-1399,3262,570,449,702
2054,-765,1739,-880,-1326,3382,476,403,791
2295,-1141,1839,-937,-1233,3421,354,364,891
2295,-1141,1839,-1031,-981,3429,188,312,958
2295,-1141,1839,-1069,-562,3545,33,254,1011
2295,-1141,1839,-1056,-184,3622,-104,204,1038
2295,-1141,1839,-1166,168,3733,-205,163,1067
2295,-1141,1839,-1099,547,3875,-203,116,1063
2411,-1426,1968,-1076,771,3905,-228,95,1033
2411,-1426,1968,-1185,753,3963,-293,78,994
2411,-1426,1968,-1123,815,4018,-323,71,968
2411,-1426,1968,-1130,710,4076,-376,61,978
2411,-1426,1968,-1259,495,3862,-424,64,944
2411,-1426,1968,-1293,295,4086,-483,63,921
2411,-1426,1968,-1474,236,4045,-591,63,959
2467,-1633,2027,-1228,140,3975,-668,53,939
2467,-1633,2027,-1332,210,4003,-690,54,925
2467,-1633,2027,-1172,250,4176,-719,65,921
2467,-1633,2027,-1265,295,4202,-752,81,882
2467,-1633,2027,-1312,368,4080,-803,91,860
2467,-1633,2027,-1380,528,3912,-861,91,797
2523,-1767,2118,-1395,749,3847,-922,94,705
2523,-1767,2118,-1520,904,3720,-937,97,576
2523,-1767,2118,-1549,1001,3571,-957,92,459
2523,-1767,2118,-1507,1051,3525,-960,81,307
2523,-1767,2118,-1381,1175,3388,-918,68,171
2523,-1767,2118,-1394,1362,3545,-870,23,23
2553,-1629,2200,-1383,1559,3273,-517,-17,-140
2553,-1629,2200,-1346,1700,3207,-595,-62,-312
2553,-1629,2200,-1277,1776,3235,-397,-111,-481
2553,-1629,2200,-1189,1783,3332,-156,-153,-639
2553,-1629,2200,-1161,1605,3518,85,-181,-787
2553,-1629,2200,-1265,1317,3593,301,-212,-901
2494,-1399,2085,-1286,1132,3684,513,-232,-1011
2494,-1399,2085,-1260,974,3744,652,-238,-1062
2494,-1399,2085,-1184,906,3895,730,-245,-1155
2494,-1399,2085,-1268,908,3825,770,-267,-1238
2494,-1399,2085,-1348,768,4026,801,-277,-1334
2494,-1399,2085,-1203,677,4090,800,-281,-1412
2494,-1399,2085,-1270,404,3977,740,-275,-1465
2438,-1295,2045,-1195,157,4136,738,-275,-1521
2438,-1295,2045,-1178,-30,4324,718,-259,-1547
2438,-1295,2045,-912,-506,4480,706,-256,-1563
2438,-1295,2045,-945,-545,4429,700,-242,-1577
2438,-1295,2045,-1057,-787,4159,648,-213,-1563
2438,-1295,2045,-952,-902,4338,529,-185,-1549
2333,-1060,1988,-975,-958,4236,463,-167,-1548
2333,-1060,1988,-926,-1000,4220,378,-116,-1486
2333,-1060,1988,-806,-1038,4044,362,-91,-1449
2333,-1060,1988,-848,-1035,3987,310,-77,-1413
2333,-1060,1988,-828,-998,3760,277,-50,-1335
2333,-1060,1988,-840,-1124,3675,261,-45,-1270
2225,-795,1916,-990,-1354,3807,290,-42,-1183
2225,-795,1916,-1118,-1460,3708,303,-31,-1086
2225,-795,1916,-943,-1639,3985,313,-16,-950
2225,-795,1916,-1004,-1668,3900,314,5,-831
2225,-795,1916,-1168,-1672,4114,330,6,-723
2225,-795,1916,-1185,-1573,4260,360,34,-613
2179,-669,1970,-1185,-1549,4096,364,44,-258
2179,-669,1970,-1043,-1623,4283,323,56,-381
2179,-669,1970,-1025,-1693,3974,290,69,-279
2179,-669,1970,-1102,-1576,4137,209,75,-168
2179,-669,1970,-1106,-1903,3995,147,65,-52
2179,-669,1970,-1178,-1990,3833,71,57,66
2179,-669,1970,-1086,-2116,3784,-1,27,227
2236,-677,2070,-1104,-2180,3635,-77,-22,370
2236,-677,2070,-1106,-2167,3554,-141,-73,520
2236,-677,2070,-1013,-2009,3437,-193,-126,674
2236,-677,2070,-1103,-1687,3328,-263,-194,854
2236,-677,2070,-1153,-1495,3412,-315,-269,954
2236,-677,2070,-1150,-1319,3546,-423,-329,1023
2287,-833,2013,-1046,-1239,3599,-532,-378,1099
2287,-833,2013,-1054,-1146,3776,-603,-409,1173
2287,-833,2013,-977,-1083,4051,-657,-433,1241
2287,-833,2013,-882,-1078,4344,-677,-439,1315
2287,-833,2013,-809,-1089,4610,-669,-430,1373
2287,-833,2013,-805,-1145,4808,-646,-397,1432
2314,-990,1979,-795,-1151,4988,-581,-336,1770
2314,-990,1979,-833,-1053,4988,-514,-248,1601
2314,-990,1979,-809,-859,4610,-489,-157,1634
2314,-990,1979,-857,-453,4667,-504,-86,1656
2314,-990,1979,-688,-61,4371,-515,0,1663
2314,-990,1979,-736,177,4222,-551,51,1639
2435,-1296,2037,-766,418,4012,-520,82,1601
2435,-1296,2037,-815,773,3814,-449,98,1783
2435,-1296,2037,-781,1249,3635,-371,96,1434
2435,-1296,2037,-847,1445,3746,-275,98,1297
2435,-1296,2037,-883,1509,3884,-172,78,1121
2435,-1296,2037,-1057,1470,3935,-101,72,939
2435,-1296,2037,-1133,1451,3784,-65,72,740
2522,-1660,2076,-1167,1627,3711,-64,47,541
2522,-1660,2076,-1305,1925,3643,-64,53,343
2522,-1660,2076,-1501,2197,3616,-45,16,132
2522,-1660,2076,-1638,2202,3797,29,-3,-118
2522,-1660,2076,-1742,1952,3665,99,-44,-339
2522,-1660,2076,-1691,1630,3908,192,-73,-559
2547,-1647,2133,-1602,1436,3969,269,-84,-730
2547,-1647,2133,-1520,1270,4002,315,-107,-900
