xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
2651,-1989,2316,-1495,1068,3959,-8,235,-1212
2651,-1989,2316,-1402,962,3817,2,274,-1256
2651,-1989,2316,-1413,873,3782,24,299,-1291
2651,-1989,2316,-1370,836,3656,88,316,-1321
2651,-1989,2316,-1292,754,3468,131,329,-1362
2651,-1989,2316,-1271,664,3346,157,325,-1412
2786,-1627,2477,-1192,576,3177,185,305,-1470
2786,-1627,2477,-1206,576,3138,228,274,-1507
2786,-1627,2477,-1058,538,3023,239,252,-1521
2786,-1627,2477,-1041,463,3057,273,208,-1584
2786,-1627,2477,-1090,382,3061,291,191,-1652
2786,-1627,2477,-985,249,3353,241,178,-1740
2802,-1179,2550,-973,106,3435,229,186,-1832
2802,-1179,2550,-848,-24,3595,255,228,-1887
2802,-1179,2550,-770,-236,3723,266,265,-1955
2802,-1179,2550,-722,-461,3756,346,302,-1992
2802,-1179,2550,-660,-564,3820,448,345,-2039
2802,-1179,2550,-599,-713,4139,530,395,-2066
2698,-627,2708,-479,-829,4140,672,444,-2074
2698,-627,2708,-450,-890,4192,782,470,-2095
2698,-627,2708,-310,-1018,4171,892,473,-2099
2698,-627,2708,-706,-1274,4068,986,494,-2087
2698,-627,2708,-496,-1390,4122,1035,512,-2052
2698,-627,2708,-399,-1435,4239,1029,523,-2058
2698,-627,2708,-280,-1630,4243,997,546,-2061
2477,-206,2760,-302,-1702,4249,1010,536,-2056
2477,-206,2760,187,-1830,4639,972,547,-2048
2477,-206,2760,-339,-1801,4547,978,571,-2043
2477,-206,2760,-393,-1883,4381,924,574,-1979
2477,-206,2760,-333,-2007,4488,900,608,-1968
2477,-206,2760,-391,-2111,4441,856,641,-1944
2207,236,2768,-673,-2146,4504,852,661,-1904
2207,236,2768,-505,-2197,4386,885,664,-1856
2207,236,2768,-408,-2288,4119,927,684,-1799
2207,236,2768,-594,-2294,4183,913,695,-1773
2207,236,2768,-481,-2302,3961,976,693,-1728
2207,236,2768,-747,-2254,3875,977,675,-1704
1903,527,2731,-494,-2298,3823,972,679,-1673
1903,527,2731,-523,-2307,3960,982,674,-1655
1903,527,2731,-512,-2248,4003,969,678,-1602
1903,527,2731,-382,-2170,4177,1024,673,-1604
1903,527,2731,-121,-1879,4687,1129,688,-1614
1903,527,2731,-265,-1937,4536,1225,708,-1650
1903,527,2731,-404,-2472,4526,1245,761,-1708
1654,632,2590,-50,-2431,4878,1217,787,-1713
1654,632,2590,-252,-1427,4806,1116,752,-1747
1654,632,2590,724,-2178,5421,1127,755,-1759
1654,632,2590,-359,-1476,4267,1087,806,-1798
1654,632,2590,-255,-1623,4107,1023,875,-1904
1654,632,2590,-266,-1658,3937,916,891,-1927
1372,707,2465,-311,-1675,4183,856,917,-1965
1372,707,2465,-15,-1753,3807,797,936,-2016
1372,707,2465,-206,-1840,3989,743,950,-2078
1372,707,2465,-61,-1881,3740,721,968,-2105
1372,707,2465,162,-1950,3645,639,981,-2137
1372,707,2465,-55,-2103,3616,619,965,-2153
1029,881,2446,67,-2049,3505,587,959,-2172
1029,881,2446,92,-1974,3425,586,941,-2182
1029,881,2446,96,-2068,3072,613,910,-2190
1029,881,2446,-30,-2252,3115,629,874,-2182
1029,881,2446,27,-2457,3009,648,816,-2166
1029,881,2446,-44,-2648,2907,681,774,-2147
610,974,2371,-80,-2784,2840,733,701,-2114
610,974,2371,-250,-3068,2688,742,622,-2024
610,974,2371,-340,-3300,2570,740,545,-1948
610,974,2371,-387,-3567,2552,772,448,-1871
610,974,2371,-497,-3357,2560,781,359,-1783
610,974,2371,-410,-3479,2498,777,270,-1699
610,974,2371,-404,-3658,2235,749,178,-1602
210,862,2228,-581,-3783,2342,661,100,-1472
210,862,2228,-634,-3886,2449,607,15,-1357
210,862,2228,-615,-3893,2648,512,-50,-1253
210,862,2228,-544,-3944,2825,417,-108,-1145
210,862,2228,-678,-3946,2731,346,-169,-774
210,862,2228,-615,-3955,2726,267,-199,-885
-183,737,2064,-690,-3982,2513,233,-328,-758
-183,737,2064,-818,-4274,2733,191,-321,-673
-183,737,2064,-542,-4080,3101,163,-339,-487
-183,737,2064,-1048,-4414,3228,113,-417,-316
-183,737,2064,-1134,-3600,2586,34,-568,-22
-183,737,2064,-1238,-4840,3721,1,-480,98
-354,727,2094,-831,-4057,2130,-14,-495,265
-354,727,2094,-627,-4483,3888,224,-372,407
-354,727,2094,-1084,-3677,2381,-85,-486,558
-354,727,2094,-1279,-3647,3786,-87,-412,889
-354,727,2094,-841,-4693,4170,-132,-432,783
-354,727,2094,-938,-3754,3655,-128,-407,1047
-263,763,2178,-1069,-4639,2637,-157,-497,1252
-263,763,2178,-580,-3753,3148,-192,-375,1480
-263,763,2178,-682,-3114,2811,-312,-378,1584
-263,763,2178,-693,-2225,2419,-412,-365,1608
-263,763,2178,-207,-4675,3159,-426,-114,1552
-263,763,2178,-549,-2643,2696,-450,-506,1605
-263,763,2178,548,-3396,3986,-443,-377,1769
205,847,2204,-705,-2618,2861,-464,-342,1856
205,847,2204,-493,-2707,3743,-497,-351,2160
205,847,2204,-258,-2588,3630,-534,-370,2186
205,847,2204,-47,-2711,2934,-530,-356,2219
205,847,2204,-189,-2598,3115,-563,-460,2265
205,847,2204,-126,-2364,2931,-561,-525,2286
826,831,2356,-101,-2319,2727,-621,-598,2309
826,831,2356,-172,-2124,2922,-642,-673,2345
826,831,2356,-102,-2024,2806,-700,-744,2380
826,831,2356,-151,-1971,2870,-744,-829,2384
826,831,2356,-114,-2038,2953,-782,-903,2382
826,831,2356,-59,-1908,3045,-826,-968,2385
1425,657,2470,19,-1773,3076,-836,-1032,2380
1425,657,2470,25,-1785,3179,-897,-1092,2425
1425,657,2470,1,-1597,3101,-964,-1153,2423
1425,657,2470,60,-1522,3303,-1040,-1220,2407
1425,657,2470,37,-1477,3432,-1125,-1299,2389
1425,657,2470,195,-1487,3576,-1188,-1360,2374
1856,356,2433,226,-1496,3758,-1277,-1425,2336
1856,356,2433,254,-1467,3987,-1290,-1472,2293
1856,356,2433,284,-1544,3992,-1291,-1510,2265
1856,356,2433,318,-1512,3903,-1258,-1559,2260
1856,356,2433,427,-1599,4032,-1231,-1599,2294
1856,356,2433,557,-1657,4250,-1170,-1649,2308
1856,356,2433,618,-1606,4550,-1145,-1671,2328
2116,100,2460,677,-1173,5108,-1072,-1679,2334
