xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
-1550,-882,7179,4311,-72,-3655,256,265,-2923
-1550,-882,7179,4131,-156,-3687,198,264,-2914
-1550,-882,7179,4341,-359,-3725,161,262,-2902
-1550,-882,7179,4052,-276,-3639,121,267,-2895
-1550,-882,7179,4130,-232,-3737,83,240,-2874
-1550,-882,7179,4057,-307,-3757,5,219,-2858
-1768,-1369,7172,3946,-338,-4086,-42,196,-2853
-1768,-1369,7172,3857,-411,-3833,-66,173,-2844
-1768,-1369,7172,3792,-574,-3779,-39,130,-2837
-1768,-1369,7172,3678,-750,-3682,-23,94,-2809
-1768,-1369,7172,3566,-892,-3529,-46,62,-2756
-1768,-1369,7172,3369,-942,-3303,-38,48,-2724
-1768,-1369,7172,3294,-1072,-2882,-13,56,-2625
-1768,-1369,7172,3277,-1079,-3033,70,83,-2566
-1768,-1369,7172,3182,-916,-2918,137,123,-2488
-1803,-1956,7109,3154,-810,-2810,193,166,-2421
-1803,-1956,7109,3003,-755,-2703,252,209,-2363
-1803,-1956,7109,2978,-736,-2641,284,252,-2303
-1803,-1956,7109,2928,-806,-2726,311,282,-2266
-1803,-1956,7109,2853,-787,-2853,258,323,-2225
-1803,-1956,7109,2780,-894,-2849,195,346,-2190
-1803,-1956,7109,2723,-915,-2627,128,348,-2144
-1803,-1956,7109,2713,-921,-2616,104,366,-2110
-1803,-1956,7109,2651,-1075,-2475,94,380,-2075
-1692,-2358,7021,2663,-1225,-2471,95,435,-2011
-1692,-2358,7021,2689,-1448,-2471,65,484,-1959
-1692,-2358,7021,2676,-1678,-2571,34,543,-1877
-1692,-2358,7021,2650,-1796,-2485,-34,619,-1797
-1692,-2358,7021,2639,-1851,-2505,-114,670,-1710
-1692,-2358,7021,2621,-1927,-2575,-166,734,-1612
-1692,-2358,7021,2507,-1879,-2697,-257,788,-1523
-1692,-2358,7021,2509,-1883,-2860,-349,848,-1411
-1692,-2358,7021,2464,-1932,-2963,-407,890,-1318
-1687,-2729,6825,2407,-1869,-2822,-471,932,-1208
-1687,-2729,6825,2313,-1847,-3163,-525,958,-1126
-1687,-2729,6825,2282,-1902,-3225,-569,1014,-1041
-1687,-2729,6825,2240,-1888,-3338,-571,1035,-946
-1687,-2729,6825,2186,-1966,-3514,-580,1055,-863
-1687,-2729,6825,2321,-2011,-3652,-548,1059,-757
-1687,-2729,6825,2307,-1971,-3724,-524,1039,-644
-1687,-2729,6825,2232,-1686,-3982,-512,1042,-506
-1687,-2729,6825,2376,-1904,-4312,-567,1015,-401
-1881,-3053,6527,2472,-1702,-4361,-628,991,-319
-1881,-3053,6527,2470,-1716,-4459,-677,958,-225
-1881,-3053,6527,2471,-1702,-4448,-678,923,-119
-1881,-3053,6527,2560,-1650,-4455,-655,881,-28
-1881,-3053,6527,2495,-1583,-4341,-615,850,69
-1881,-3053,6527,2648,-1570,-4489,-567,818,193
-1881,-3053,6527,2788,-1532,-4542,-531,783,300
-1881,-3053,6527,2848,-1388,-4632,-487,748,389
-1881,-3053,6527,2861,-1247,-4745,-477,716,489
-2154,-3169,6138,2959,-1285,-5105,-480,674,581
-2154,-3169,6138,3146,-1246,-5033,-498,609,677
-2154,-3169,6138,3178,-1176,-4646,-546,548,767
-2154,-3169,6138,2923,-1119,-4264,-567,477,841
-2154,-3169,6138,3288,-1016,-5265,-602,450,889
-2154,-3169,6138,3288,-528,-3506,-644,383,957
-2154,-3169,6138,3103,-1059,-4193,-728,365,1025
-2154,-3169,6138,3313,-987,-4381,-791,321,1122
-2154,-3169,6138,3331,-705,-3825,-898,308,1246
-2493,-3009,5852,3447,-1409,-4505,-984,259,1337
-2493,-3009,5852,3752,-2012,-4597,-1079,214,1432
-2493,-3009,5852,3269,-1060,-4294,-1123,132,1513
-2493,-3009,5852,3695,-1206,-4485,-1154,86,1609
-2493,-3009,5852,4090,-1017,-5455,-1205,7,1704
-2493,-3009,5852,4177,-490,-4918,-1229,-93,1791
-2493,-3009,5852,4149,-925,-4599,-1211,-175,1874
-2493,-3009,5852,4022,-578,-5241,-1202,-257,1930
-2493,-3009,5852,4964,-856,-5318,-1235,-339,1999
-2493,-3009,5852,4270,-276,-5325,-1159,-433,2066
-2815,-2653,5594,4693,127,-5608,-1077,-554,2105
-2815,-2653,5594,4851,-373,-6288,-1003,-679,2130
-2815,-2653,5594,4576,286,-5150,-980,-815,2154
-2815,-2653,5594,4705,603,-5604,-917,-939,2192
-2815,-2653,5594,4576,-374,-4987,-890,-1040,2212
-2815,-2653,5594,5081,-381,-4440,-831,-1122,2236
-2815,-2653,5594,5156,-190,-5343,-803,-1223,2238
-2815,-2653,5594,4403,429,-4271,-809,-1033,2241
-2815,-2653,5594,5088,-364,-4475,-778,-1287,2256
-2959,-1973,5781,4797,-525,-4029,-741,-1299,2272
-2959,-1973,5781,5262,-618,-4644,-751,-1297,2288
-2959,-1973,5781,5367,-271,-4456,-763,-1308,2298
-2959,-1973,5781,4812,-163,-3920,-787,-1270,2288
-2959,-1973,5781,5131,-301,-4228,-799,-1281,2285
-2959,-1973,5781,4987,-95,-4206,-787,-1263,2285
-2959,-1973,5781,4806,-28,-4122,-792,-1259,2278
-2959,-1973,5781,4727,-155,-4082,-745,-1258,2265
-2959,-1973,5781,4670,14,-4197,-715,-1252,2248
-2808,-1302,6188,4484,10,-4209,-680,-1237,2238
-2808,-1302,6188,4405,121,-4202,-666,-1243,2217
-2808,-1302,6188,4463,171,-4307,-619,-1223,2194
-2808,-1302,6188,4447,167,-4412,-558,-1214,2171
-2808,-1302,6188,4432,402,-4559,-554,-1204,2125
-2808,-1302,6188,4404,506,-4645,-535,-1226,2097
-2808,-1302,6188,4321,579,-4896,-486,-1236,2059
-2808,-1302,6188,4289,621,-5109,-448,-1259,2030
-2808,-1302,6188,4162,672,-5262,-400,-1312,1985
-2414,-708,6578,4253,675,-5278,-351,-1377,1929
-2414,-708,6578,4136,488,-5503,-268,-1452,1898
-2414,-708,6578,4159,547,-5711,-228,-1542,1869
-2414,-708,6578,4105,665,-5713,-271,-1646,1813
-2414,-708,6578,4108,664,-5645,-292,-1754,1744
-2414,-708,6578,4061,719,-5543,-315,-1860,1690
-2414,-708,6578,4064,786,-5300,-269,-1957,1634
-2414,-708,6578,3986,822,-4936,-204,-2037,1584
-2414,-708,6578,3933,717,-4685,-73,-2083,1537
-1693,-352,6921,3871,539,-4354,68,-2129,1516
-1693,-352,6921,3666,718,-4255,217,-2154,1497
-1693,-352,6921,3566,395,-4010,379,-2152,1496
-1693,-352,6921,3338,219,-3896,456,-2137,1497
-1693,-352,6921,3263,221,-3861,415,-2129,1496
-1693,-352,6921,2961,203,-3630,347,-2110,1461
-1693,-352,6921,2881,301,-3503,269,-2084,1434
-1693,-352,6921,2718,130,-3170,250,-2036,1409
-1693,-352,6921,2701,129,-3122,280,-2029,1392
-793,-81,7211,2465,141,-3131,334,-1952,1381
-793,-81,7211,2342,66,-2898,346,-1913,1365
-793,-81,7211,2142,60,-2766,377,-1875,1342
-793,-81,7211,1939,-73,-2528,388,-1829,1335
-793,-81,7211,1643,-197,-2251,415,-1776,1330
-793,-81,7211,1664,-132,-1967,414,-1707,1368
-793,-81,7211,1291,-229,-1641,430,-1623,1387
-793,-81,7211,1183,-277,-1446,484,-1507,1384
-793,-81,7211,1018,-196,-1528,544,-1380,1395
134,60,7181,911,-159,-1549,579,-1255,1381
134,60,7181,829,-149,-1614,570,-1138,1392
134,60,7181,786,-252,-1744,591,-1044,1389
134,60,7181,691,-197,-1835,605,-967,1370
134,60,7181,704,-342,-1905,582,-891,1393
134,60,7181,581,-553,-1942,566,-842,1406
134,60,7181,559,-637,-2010,563,-775,1416
134,60,7181,479,-765,-2064,558,-722,1441
134,60,7181,510,-848,-1913,588,-658,1475
770,157,7020,453,-966,-2085,650,-594,1510
770,157,7020,510,-934,-2345,695,-545,1558
770,157,7020,592,-796,-2724,720,-500,1599
770,157,7020,546,-700,-2925,736,-469,1634
770,157,7020,503,-471,-3028,789,-460,1668
770,157,7020,510,-344,-3276,827,-466,1696
770,157,7020,472,-368,-3257,890,-501,1712
770,157,7020,403,-459,-3136,939,-481,1729
770,157,7020,352,-428,-3198,951,-493,1738
1270,137,6837,421,-569,-3132,990,-496,1768
1270,137,6837,276,-678,-3313,1012,-483,1799
1270,137,6837,281,-761,-3317,1036,-460,1831
1270,137,6837,220,-902,-3428,1062,-440,1861
1270,137,6837,235,-855,-3395,1078,-411,1917
1270,137,6837,67,-711,-3227,1122,-360,1957
1270,137,6837,64,-762,-3114,1197,-302,1983
1270,137,6837,45,-771,-2997,1215,-238,2010
1270,137,6837,-24,-784,-3090,1264,-150,2301
1816,65,6532,36,-838,-3053,1291,-95,2097
1816,65,6532,84,-796,-3033,1309,-16,2110
1816,65,6532,0,-874,-3197,1286,49,2117
1816,65,6532,78,-822,-3209,1261,95,2129
1816,65,6532,53,-843,-3217,1239,160,2123
1816,65,6532,123,-911,-3556,1220,199,2134
1816,65,6532,259,-795,-3433,1189,506,2145
1816,65,6532,196,-902,-3764,1232,307,2143
1816,65,6532,410,-1012,-3732,1249,348,2172
2196,-223,6382,524,-1092,-4075,1270,368,2198
2196,-223,6382,564,-1118,-4401,1290,379,2231
2196,-223,6382,535,-1089,-4604,1313,372,2266
2196,-223,6382,587,-1101,-4741,1310,364,2284
2196,-223,6382,580,-1126,-4902,1314,343,2293
2196,-223,6382,575,-1237,-5089,1314,299,2315
2196,-223,6382,637,-1371,-5313,1281,253,2337
2196,-223,6382,675,-1433,-5365,1025,196,2376
2196,-223,6382,654,-1482,-5360,1500,150,2425
2441,-567,6290,619,-1291,-5233,1276,101,2463
2441,-567,6290,614,-1204,-5219,1239,76,2516
2441,-567,6290,706,-1115,-5063,1211,50,2536
2441,-567,6290,686,-986,-5132,1191,42,2560
2441,-567,6290,839,-949,-5112,1177,52,2575
2441,-567,6290,884,-990,-5098,1180,50,2583
2441,-567,6290,932,-780,-5139,1183,61,2599
2441,-567,6290,999,-817,-5193,1233,69,2619
2441,-567,6290,1077,-694,-5307,1300,67,2643
2652,-1092,6233,1114,-720,-5248,1379,79,2654
2652,-1092,6233,1182,-730,-5333,1420,70,2657
2652,-1092,6233,1148,-670,-5359,1408,78,2662
2652,-1092,6233,1227,-717,-5384,1410,69,2679
2652,-1092,6233,1327,-659,-5581,1420,60,2696
2652,-1092,6233,1295,-431,-5689,1406,37,2697
2652,-1092,6233,1293,-317,-5669,1378,9,2694
2652,-1092,6233,1189,-263,-5525,1403,-8,2685
2652,-1092,6233,1077,-499,-5350,1413,-21,2681
2719,-1647,6249,1039,-337,-5293,1498,-11,2672
2719,-1647,6249,951,-326,-5126,1540,3,2676
2719,-1647,6249,981,-305,-4933,1574,30,2677
2719,-1647,6249,1181,-273,-4875,1575,63,2682
2719,-1647,6249,1423,-155,-4996,1537,102,2672
2719,-1647,6249,1679,-3,-5007,1496,137,2663
2719,-1647,6249,1800,-18,-5194,1486,157,2672
2719,-1647,6249,1830,10,-5491,1487,150,2678
2719,-1647,6249,1732,46,-5716,1540,110,2695
2545,-2204,6409,1604,14,-5676,1598,63,2701
2545,-2204,6409,1449,-53,-5621,1623,15,2709
2545,-2204,6409,1404,-128,-5404,1622,-11,2714
2545,-2204,6409,1364,-294,-5209,1604,-31,2752
2545,-2204,6409,1315,-415,-5052,1580,-14,2762
2545,-2204,6409,1431,-463,-4692,1555,25,2787
2545,-2204,6409,1791,-457,-4688,1498,62,2799
2545,-2204,6409,1630,-452,-4584,1410,115,3067
2545,-2204,6409,1811,-457,-4572,1321,170,2847
2175,-2600,6569,1935,-551,-4455,1315,233,2884
2175,-2600,6569,2012,-594,-4815,1315,269,2917
2175,-2600,6569,2048,-568,-4964,1358,277,2935
2175,-2600,6569,2115,-639,-5137,1418,296,2978
2175,-2600,6569,2181,-578,-5116,1438,298,3008
2175,-2600,6569,2247,-579,-5180,1476,307,3029
2175,-2600,6569,2399,-585,-5260,1467,300,3300
2175,-2600,6569,2452,-616,-5341,1484,309,3081
2175,-2600,6569,2538,-752,-5471,1477,304,3099
1578,-2823,6861,2563,-799,-5453,1510,280,3127
1578,-2823,6861,2626,-816,-5455,1486,264,3147
1578,-2823,6861,2622,-810,-5493,1467,270,3179
1578,-2823,6861,2653,-723,-5324,1453,254,3187
1578,-2823,6861,2763,-612,-5398,1441,263,3200
1578,-2823,6861,2919,-460,-5562,1437,262,3201
1578,-2823,6861,2948,-338,-5539,1419,254,3199
1578,-2823,6861,3314,-143,-5720,1379,241,3193
1578,-2823,6861,3045,-67,-5741,1350,225,3200
905,-2754,7177,3100,112,-5706,1355,218,3204
905,-2754,7177,3204,142,-5695,1377,188,3203
905,-2754,7177,3169,137,-5708,1416,167,3202
905,-2754,7177,3050,196,-5734,1442,156,3244
905,-2754,7177,2946,58,-5624,1493,136,3224
905,-2754,7177,2914,34,-5570,1506,130,3217
905,-2754,7177,2853,-1,-5433,1506,122,3209
905,-2754,7177,2819,-83,-5261,1490,146,3198
905,-2754,7177,2807,-163,-5262,1450,163,3176
275,-2490,7375,2813,-113,-5132,1394,189,3159
275,-2490,7375,2856,-240,-5094,1363,209,3163
275,-2490,7375,2883,-271,-5061,1320,237,3154
275,-2490,7375,2790,-154,-5039,1263,259,3134
275,-2490,7375,2648,-42,-4971,1222,269,3113
275,-2490,7375,2459,43,-4855,1145,273,3094
275,-2490,7375,2376,174,-4658,1111,293,3058
275,-2490,7375,2290,190,-4409,1066,289,3020
275,-2490,7375,2347,173,-4085,997,302,2971
-237,-1990,7511,2393,139,-4177,954,326,2918
-237,-1990,7511,2399,125,-3939,926,350,2881
-237,-1990,7511,2368,204,-3795,915,386,2834
-237,-1990,7511,2417,205,-3695,888,424,2791
-237,-1990,7511,2442,91,-3572,891,460,2756
-237,-1990,7511,2421,-64,-3619,849,496,2728
-237,-1990,7511,2480,-234,-3619,860,532,2721
-237,-1990,7511,2511,-326,-3629,848,557,2727
-237,-1990,7511,2524,-504,-3732,826,589,2716
-237,-1990,7511,2515,-551,-4093,810,590,2725
-577,-1500,7526,2426,-504,-3800,762,592,2744
-577,-1500,7526,2440,-386,-3669,755,592,2761
-577,-1500,7526,2406,-150,-3584,673,604,2733
-577,-1500,7526,2344,52,-3530,635,610,2703
-577,-1500,7526,2401,225,-3309,550,609,2675
-577,-1500,7526,2505,315,-3449,468,620,2639
-577,-1500,7526,2619,281,-3510,455,621,2613
-577,-1500,7526,2642,304,-3502,487,641,2592
-577,-1500,7526,2644,308,-3520,476,652,2587
-779,-1019,7438,2691,509,-3655,502,670,2582
-779,-1019,7438,2711,225,-3903,477,664,2585
-779,-1019,7438,2745,257,-4162,456,649,2580
-779,-1019,7438,2749,347,-4231,416,619,2567
-779,-1019,7438,2850,493,-4380,392,574,2541
-779,-1019,7438,2963,705,-4357,378,533,2504
-779,-1019,7438,2945,645,-4406,343,494,2476
-779,-1019,7438,2973,557,-4199,296,481,2450
-779,-1019,7438,2905,453,-4009,251,468,2433
-882,-592,7340,2850,446,-3714,229,485,2429
-882,-592,7340,2898,584,-3696,219,519,2434
-882,-592,7340,2981,685,-3678,203,555,2422
-882,-592,7340,3003,797,-3743,121,569,2428
-882,-592,7340,2899,823,-3653,71,632,2421
-882,-592,7340,2807,913,-3442,14,670,2421
-882,-592,7340,2743,1027,-3246,-44,731,2409
-882,-592,7340,2860,1068,-3147,-105,790,2389
-882,-592,7340,2983,975,-3179,-172,857,2389
-811,-316,7225,3183,847,-3230,-227,955,2400
-811,-316,7225,3329,757,-3366,-217,985,2427
-811,-316,7225,3487,765,-3549,-246,1034,2424
-811,-316,7225,3565,730,-3778,-284,1046,2414
-811,-316,7225,3629,690,-3757,-379,1046,2401
-811,-316,7225,3721,656,-3879,-449,1022,2384
-811,-316,7225,3675,737,-3763,-541,1006,2366
-811,-316,7225,3761,807,-3685,-639,984,2357
-811,-316,7225,3744,796,-3749,-750,975,2353
-872,-185,7264,3898,764,-3841,-809,951,2353
-872,-185,7264,4001,729,-4002,-810,931,2358
-872,-185,7264,4137,741,-4240,-796,899,2382
-872,-185,7264,4201,945,-4509,-747,853,2399
-872,-185,7264,4173,843,-4532,-749,786,2407
-872,-185,7264,4252,972,-4639,-767,707,2386
-872,-185,7264,4232,1043,-4651,-780,620,2396
-872,-185,7264,4125,1183,-4514,-826,557,2379
-872,-185,7264,4124,1100,-4490,-822,468,2344
-846,-226,7241,4172,958,-4454,-828,405,2331
-846,-226,7241,4078,838,-4431,-804,337,2334
-846,-226,7241,4127,619,-4208,-739,262,2352
-846,-226,7241,4112,544,-4009,-671,250,2364
-846,-226,7241,4104,558,-3759,-637,214,2375
-846,-226,7241,4052,542,-3427,-600,228,2406
-846,-226,7241,4070,484,-3191,-549,248,2427
-846,-226,7241,3948,678,-3142,-584,299,2426
-846,-226,7241,3964,654,-3053,-613,328,2433
-594,-302,7303,3872,618,-3036,-660,362,2419
-594,-302,7303,3782,776,-3001,-736,396,2414
-594,-302,7303,3771,889,-2899,-812,422,2378
-594,-302,7303,3695,941,-2894,-862,452,2343
-594,-302,7303,3697,882,-2844,-914,479,2296
-594,-302,7303,3796,856,-2803,-967,526,2270
-594,-302,7303,3778,800,-2854,-1006,558,2217
-594,-302,7303,3848,984,-2876,-779,599,2200
-594,-302,7303,3919,718,-3143,-1039,634,2169
-466,-489,7403,4014,828,-3324,-1064,652,2168
-466,-489,7403,4060,849,-3528,-1075,654,2153
-466,-489,7403,4016,953,-3564,-1074,643,2122
-466,-489,7403,4013,844,-3824,-1088,611,2084
-466,-489,7403,4004,732,-3908,-1115,573,2063
-466,-489,7403,4025,483,-4005,-1135,532,2046
-466,-489,7403,4309,200,-4140,-1127,472,2048
-466,-489,7403,4099,36,-4180,-1116,410,2060
-466,-489,7403,3870,-52,-4182,-1156,339,2089
-480,-839,7482,4118,-164,-4125,-1178,273,2100
-480,-839,7482,4096,-202,-4050,-1223,214,2146
-480,-839,7482,4054,-224,-3919,-1252,150,2167
-480,-839,7482,4017,-279,-3705,-1278,83,2204
-480,-839,7482,3907,-235,-3567,-1322,44,2232
-480,-839,7482,3899,-189,-3346,-1356,11,2247
-480,-839,7482,3880,-138,-3019,-1380,-26,2254
-480,-839,7482,3975,-107,-2864,-1402,-44,2262
-480,-839,7482,4136,-134,-2851,-1398,-52,2544
-436,-1223,7554,4270,-206,-2799,-1384,-61,2549
-436,-1223,7554,4258,-60,-2790,-1377,-68,2340
-436,-1223,7554,4254,-4,-2643,-1376,-59,2355
-436,-1223,7554,4325,141,-2610,-1358,-59,2368
-436,-1223,7554,4351,375,-2568,-1354,-55,2367
-436,-1223,7554,4390,374,-2576,-1390,-46,2352
-436,-1223,7554,4365,557,-2733,-1430,-58,2359
-436,-1223,7554,4347,625,-2835,-1439,-84,2327
-436,-1223,7554,4441,577,-2898,-1469,-99,2290
-439,-1599,7535,4414,660,-2896,-1459,-131,2257
-439,-1599,7535,4416,496,-3194,-1411,-184,2244
-439,-1599,7535,4453,281,-3099,-1400,-209,2228
-439,-1599,7535,4682,-246,-3266,-1380,-250,2235
-439,-1599,7535,4696,-258,-3289,-1318,-290,2253
-439,-1599,7535,4844,-327,-3323,-1279,-322,2282
-439,-1599,7535,5003,-554,-3421,-1257,-350,2321
-439,-1599,7535,5007,-337,-3459,-1264,-364,2346
-439,-1599,7535,5117,-391,-3565,-1297,-389,2341
-467,-2059,7456,5178,-202,-3622,-1324,-406,2331
-467,-2059,7456,5116,20,-3700,-1341,-395,2317
-467,-2059,7456,5004,-30,-3841,-1318,-416,2548
-467,-2059,7456,4933,63,-4038,-1269,-422,2547
-467,-2059,7456,4882,18,-4286,-1198,-434,2310
-467,-2059,7456,4724,-36,-4521,-1135,-483,2306
-467,-2059,7456,4692,14,-4818,-1056,-520,2286
-467,-2059,7456,4645,-9,-4985,-966,-596,2264
-467,-2059,7456,4662,150,-4981,-865,-671,2248
-556,-2359,7354,4760,296,-5168,-780,-716,2231
-556,-2359,7354,4800,358,-5318,-775,-772,2202
-556,-2359,7354,4744,392,-5361,-531,-842,2152
-556,-2359,7354,4714,410,-5470,-753,-903,2114
-556,-2359,7354,4634,396,-5416,-726,-960,2061
-556,-2359,7354,4501,478,-5370,-663,-1033,2006
-556,-2359,7354,4393,469,-5227,-561,-1088,1966
-556,-2359,7354,4223,295,-5126,-427,-1136,1933
-556,-2359,7354,4046,218,-4911,-292,-1177,1908
-469,-2461,7357,4021,69,-4789,-167,-1212,1875
-469,-2461,7357,3890,-22,-4687,-124,-1249,1885
-469,-2461,7357,3732,-34,-4543,-155,-1029,1871
-469,-2461,7357,3666,-212,-4488,-170,-1313,1831
-469,-2461,7357,3507,-141,-4298,-262,-1323,1810
-469,-2461,7357,3361,-73,-4073,-335,-1322,1768
-469,-2461,7357,3133,-131,-3895,-375,-1306,1740
-469,-2461,7357,2967,-149,-3741,-364,-1270,1708
-469,-2461,7357,2754,180,-3744,-340,-1236,1668
-469,-2461,7357,2654,4,-3658,-296,-1220,1627
-245,-2484,7389,2532,-94,-3818,-277,-1211,1585
-245,-2484,7389,2370,-130,-3793,-295,-1192,1562
-245,-2484,7389,2286,-124,-3795,-304,-1207,1520
-245,-2484,7389,2267,-221,-3801,-276,-1209,1489
-245,-2484,7389,2235,-325,-3859,-235,-1215,1463
-245,-2484,7389,2366,-210,-3833,-212,-1225,1443
-245,-2484,7389,2235,-93,-3836,-180,-1229,1434
-245,-2484,7389,2265,-101,-3866,-140,-1232,1403
-245,-2484,7389,2267,41,-3988,-92,-1260,1371
-17,-2592,7380,2066,264,-3971,-85,-1288,1345
-17,-2592,7380,1957,263,-3782,3,-1308,1321
-17,-2592,7380,1755,63,-3739,81,-1347,1298
-17,-2592,7380,1554,-112,-3599,174,-1367,1284
-17,-2592,7380,1491,-325,-3461,225,-1371,1288
-17,-2592,7380,1455,-346,-3399,197,-1373,1269
-17,-2592,7380,1432,-242,-3476,136,-1364,1252
-17,-2592,7380,1341,-331,-3626,10,-1353,1230
-17,-2592,7380,1224,-263,-3671,-55,-1329,1228
290,-2558,7360,1120,-251,-3606,-40,-1313,1221
290,-2558,7360,1093,-207,-3671,31,-1280,1216
290,-2558,7360,984,-128,-3700,148,-1274,1231
290,-2558,7360,851,-83,-3622,272,-1287,1263
290,-2558,7360,848,-12,-3564,388,-1273,1285
290,-2558,7360,642,-198,-3447,486,-1285,1293
290,-2558,7360,500,-428,-3447,547,-1296,1314
290,-2558,7360,465,-521,-3383,593,-1041,1349
290,-2558,7360,403,-671,-3237,632,-1272,1377
584,-2545,7382,342,-588,-3155,675,-1244,1417
584,-2545,7382,230,-554,-2898,708,-1220,1442
584,-2545,7382,197,-630,-2745,744,-1174,1466
584,-2545,7382,187,-853,-2680,761,-1108,1489
584,-2545,7382,184,-934,-2674,781,-1054,1509
584,-2545,7382,198,-944,-2689,762,-996,1541
584,-2545,7382,225,-957,-2619,794,-930,1571
584,-2545,7382,224,-1014,-2688,777,-873,1608
584,-2545,7382,251,-965,-2730,791,-815,1646
771,-2427,7343,175,-821,-2728,798,-774,1689
771,-2427,7343,135,-726,-2762,793,-727,1703
771,-2427,7343,110,-742,-2626,820,-679,1760
771,-2427,7343,90,-792,-2720,870,-626,1775
771,-2427,7343,180,-822,-2851,901,-586,1806
771,-2427,7343,-27,-823,-2687,937,-558,1827
771,-2427,7343,-28,-860,-2661,975,-521,1875
771,-2427,7343,-35,-835,-2419,1065,-473,1905
771,-2427,7343,22,-882,-2309,1144,-404,1937
736,-2242,7407,183,-860,-1940,1173,-317,1978
736,-2242,7407,46,-801,-1848,1161,-230,2002
736,-2242,7407,102,-648,-1422,1118,-141,2007
736,-2242,7407,35,-366,-1132,1047,-40,1991
736,-2242,7407,-7,-319,-1038,923,74,1957
736,-2242,7407,-77,-307,-839,852,176,1922
736,-2242,7407,-82,-278,-968,755,287,1894
736,-2242,7407,-55,-251,-706,687,399,1878
736,-2242,7407,64,-326,-786,678,522,1862
508,-2009,7510,108,-346,-865,670,622,1855
508,-2009,7510,181,-241,-1023,654,737,1837
508,-2009,7510,266,-212,-1130,662,812,1816
508,-2009,7510,379,-167,-1238,654,895,1792
508,-2009,7510,481,-243,-1399,680,948,1766
508,-2009,7510,563,-139,-1444,655,1021,1742
508,-2009,7510,644,-224,-1735,611,1070,1728
508,-2009,7510,683,-309,-1901,556,1109,1715
508,-2009,7510,832,-386,-2056,511,1142,1708
-5,-1835,7592,924,-378,-2305,417,1146,1694
-5,-1835,7592,1138,-255,-2265,348,1158,1695
-5,-1835,7592,1158,-126,-2370,234,1159,1675
-5,-1835,7592,1201,27,-2472,134,1146,1665
-5,-1835,7592,1163,-23,-2394,75,1158,1655
-5,-1835,7592,1275,-97,-2521,34,1167,1682
-5,-1835,7592,1331,-97,-2559,4,1183,1686
-5,-1835,7592,1298,-108,-2412,38,1222,1718
-5,-1835,7592,1301,-81,-2360,30,1272,1745
-625,-1695,7513,1302,26,-2315,14,1309,1760
-625,-1695,7513,1440,-40,-2300,44,1374,1780
-625,-1695,7513,1531,85,-2374,61,1441,1798
-625,-1695,7513,1572,158,-2461,50,1485,1816
-625,-1695,7513,1613,223,-2572,21,1540,1825
-625,-1695,7513,1579,221,-2535,8,1571,1823
-625,-1695,7513,1568,50,-2607,-34,1617,1806
-625,-1695,7513,1677,-151,-2730,-108,1660,1835
-625,-1695,7513,1816,-210,-2986,-149,1691,1866
-1309,-1449,7355,2019,-107,-3141,-270,1735,1866
-1309,-1449,7355,2261,145,-3500,-359,1730,1870
-1309,-1449,7355,2452,336,-3611,-411,1722,1858
-1309,-1449,7355,2658,544,-3786,-403,1703,1859
-1309,-1449,7355,2949,991,-3929,-416,1663,1845
-1309,-1449,7355,3127,1069,-4260,-422,1625,1829
-1309,-1449,7355,3096,1246,-4448,-444,1564,1781
-1309,-1449,7355,3203,1375,-4611,-461,1502,1743
-1309,-1449,7355,3283,1242,-4740,-520,1430,1695
-1936,-1204,6983,3359,1411,-4946,-578,1335,1658
-1936,-1204,6983,3469,1433,-5005,-652,1258,1623
-1936,-1204,6983,3597,1289,-5363,-699,1179,1594
-1936,-1204,6983,3318,1312,-5371,-717,1089,1558
-1936,-1204,6983,3341,1193,-5453,-730,992,1535
-1936,-1204,6983,3226,1340,-5640,-666,874,1507
-1936,-1204,6983,2990,1404,-5468,-656,774,1462
-1936,-1204,6983,3050,1460,-5472,-606,672,1426
-1936,-1204,6983,3028,1480,-5306,-592,582,1391
-2260,-952,6735,3114,1166,-5229,-584,522,1362
-2260,-952,6735,3176,866,-5202,-514,491,1334
-2260,-952,6735,3322,750,-5320,-477,470,1356
-2260,-952,6735,3336,614,-5038,-455,472,1365
-2260,-952,6735,3283,461,-4986,-472,500,1356
-2260,-952,6735,3266,340,-5001,-508,518,1351
-2260,-952,6735,3195,286,-5250,-577,532,1361
-2260,-952,6735,3128,232,-5183,-641,532,1370
-2260,-952,6735,3110,134,-5221,-629,534,1392
-2307,-692,6621,3144,160,-5260,-599,539,1425
-2307,-692,6621,3248,188,-5250,-556,534,1447
-2307,-692,6621,3436,52,-5313,-488,528,1459
-2307,-692,6621,3711,134,-5508,-466,512,1483
-2307,-692,6621,3941,35,-5655,-537,485,1495
-2307,-692,6621,4168,-102,-5914,-549,442,1542
-2307,-692,6621,4444,-136,-6052,-571,389,1579
-2307,-692,6621,4464,-58,-6203,-564,333,1610
-2307,-692,6621,4471,23,-6367,-577,235,1648
-2321,-426,6581,4461,377,-6414,-553,132,1648
-2321,-426,6581,4569,117,-6469,-563,17,1655
-2321,-426,6581,4613,104,-6462,-575,-95,1669
-2321,-426,6581,4547,11,-6458,-623,-220,1689
-2321,-426,6581,4577,-64,-6338,-614,-343,1707
-2321,-426,6581,4584,-200,-6141,-602,-457,1752
